id	sentiment	review
3581	0	"We and our affiliates (us, our or we) are dedicated to protecting the privacy rights of our users (users or you).This Privacy Policy (the Policy) describes the ways we collect, store, use, and manage the information, including personal information, that you provide or we collect in connection with our websites(the Sites) or any we provided on a mobile platform (for example, iOS and Android) (collectively, the Service)"
3582	0	Please note that the scope of this Policy is limited to information collected or received through your use of the Service
3583	0	"We are not responsible for the actions of third party people or companies, the content of their sites, the use of information you provide to them, or any products or services they may offer"
3584	0	"Any link to those sites does not constitute our sponsorship of, or affiliation with, those people or companies."
3585	0	"By using the Service, you are expressing your agreement to this Policy and the processing of your data, including your personal information, in the manner provided in this Policy"
3586	0	"If you do not agree to these terms, please do not use the Service."
3587	0	Information Collection and Use
3588	0	We collect information as described below:
3589	0	"In order to use our community forum, you must register and provide a username, password and email address."
3590	0	1.3 Forums/Private Messages
3591	0	"If you choose to use Facebook connect to use our blog or community forums, the information you provide is tied to your Facebook account"
3592	0	You will need to contact Facebook directly in order to request removal of personal information from our blog or community forum.
3593	0	1.4 Social Media(Features) and Widgets
3594	0	"Our Web site includes Social Media Features, such as the Facebook Like button and Widgets, such as the Share this button or interactive mini-programs that run on our site"
